claim,perspective,sup,und,ns,suporting (scaled),undermining (scaled),not sure (scaled),P_i ,Total ,id,source,title
82,607,8,0,0,3.0,0.0,0.0,1.0,8,82,idebate,Developing nations should place restrictions on rural-urban migration
82,611,0,7,1,0.0,2.625,0.375,0.671875,8,82,idebate,Developing nations should place restrictions on rural-urban migration
82,613,1,7,0,0.375,2.625,0.0,0.671875,8,82,idebate,Developing nations should place restrictions on rural-urban migration
82,609,7,1,0,2.625,0.375,0.0,0.671875,8,82,idebate,Developing nations should place restrictions on rural-urban migration
82,606,6,0,2,2.25,0.0,0.75,0.4375,8,82,idebate,Developing nations should place restrictions on rural-urban migration
82,612,2,6,0,0.75,2.25,0.0,0.4375,8,82,idebate,Developing nations should place restrictions on rural-urban migration
83,618,0,10,0,0.0,3.0,0.0,1.0,10,83,idebate,Gender quotas in the EU are advantageous for the economies of member states
83,616,10,0,0,3.0,0.0,0.0,1.0,10,83,idebate,Gender quotas in the EU are advantageous for the economies of member states
83,617,10,0,0,3.0,0.0,0.0,1.0,10,83,idebate,Gender quotas in the EU are advantageous for the economies of member states
83,620,0,9,1,0.0,2.7,0.3,0.73,10,83,idebate,Gender quotas in the EU are advantageous for the economies of member states
83,615,9,1,0,2.7,0.3,0.0,0.73,10,83,idebate,Gender quotas in the EU are advantageous for the economies of member states
83,619,0,8,2,0.0,2.4,0.6,0.52,10,83,idebate,Gender quotas in the EU are advantageous for the economies of member states
84,622,11,0,0,3.0,0.0,0.0,1.0,11,84,idebate,Governments should prioritise spending money on youth
84,628,0,11,0,0.0,3.0,0.0,1.0,11,84,idebate,Governments should prioritise spending money on youth
84,625,0,11,0,0.0,3.0,0.0,1.0,11,84,idebate,Governments should prioritise spending money on youth
84,624,11,0,0,3.0,0.0,0.0,1.0,11,84,idebate,Governments should prioritise spending money on youth
85,637,0,12,0,0.0,3.0,0.0,1.0,12,85,idebate,The EU should offer asylum to women from countries which have legislation that discriminates against women
85,634,0,12,0,0.0,3.0,0.0,1.0,12,85,idebate,The EU should offer asylum to women from countries which have legislation that discriminates against women
85,630,12,0,0,3.0,0.0,0.0,1.0,12,85,idebate,The EU should offer asylum to women from countries which have legislation that discriminates against women
85,632,11,0,1,2.75,0.0,0.25,0.7708333333,12,85,idebate,The EU should offer asylum to women from countries which have legislation that discriminates against women
85,629,11,0,1,2.75,0.0,0.25,0.7708333333,12,85,idebate,The EU should offer asylum to women from countries which have legislation that discriminates against women
85,636,1,11,0,0.25,2.75,0.0,0.7708333333,12,85,idebate,The EU should offer asylum to women from countries which have legislation that discriminates against women
85,633,11,1,0,2.75,0.25,0.0,0.7708333333,12,85,idebate,The EU should offer asylum to women from countries which have legislation that discriminates against women
86,644,0,12,0,0.0,3.0,0.0,1.0,12,86,idebate,Tteachers should be armed
86,639,12,0,0,3.0,0.0,0.0,1.0,12,86,idebate,Tteachers should be armed
86,638,12,0,0,3.0,0.0,0.0,1.0,12,86,idebate,Tteachers should be armed
86,643,0,11,1,0.0,2.75,0.25,0.7708333333,12,86,idebate,Tteachers should be armed
87,648,13,0,0,3.0,0.0,0.0,1.0,13,87,idebate,Women should be allowed to take part in combat
87,655,0,13,0,0.0,3.0,0.0,1.0,13,87,idebate,Women should be allowed to take part in combat
87,654,0,13,0,0.0,3.0,0.0,1.0,13,87,idebate,Women should be allowed to take part in combat
87,646,13,0,0,3.0,0.0,0.0,1.0,13,87,idebate,Women should be allowed to take part in combat
87,650,13,0,0,3.0,0.0,0.0,1.0,13,87,idebate,Women should be allowed to take part in combat
87,652,0,12,1,0.0,2.769230769,0.23076923079999997,0.7869822485,13,87,idebate,Women should be allowed to take part in combat
87,653,0,12,1,0.0,2.769230769,0.23076923079999997,0.7869822485,13,87,idebate,Women should be allowed to take part in combat
87,651,1,12,0,0.23076923079999997,2.769230769,0.0,0.7869822485,13,87,idebate,Women should be allowed to take part in combat
88,658,12,0,0,3.0,0.0,0.0,1.0,12,88,idebate,Arranged marriages in EU countries should be banned.
88,660,0,12,0,0.0,3.0,0.0,1.0,12,88,idebate,Arranged marriages in EU countries should be banned.
88,659,1,11,0,0.25,2.75,0.0,0.7708333333,12,88,idebate,Arranged marriages in EU countries should be banned.
88,661,1,11,0,0.25,2.75,0.0,0.7708333333,12,88,idebate,Arranged marriages in EU countries should be banned.
88,657,10,0,2,2.5,0.0,0.5,0.5833333333,12,88,idebate,Arranged marriages in EU countries should be banned.
90,672,10,0,0,3.0,0.0,0.0,1.0,10,90,idebate,Human Cloning has to be banned
90,670,10,0,0,3.0,0.0,0.0,1.0,10,90,idebate,Human Cloning has to be banned
90,671,10,0,0,3.0,0.0,0.0,1.0,10,90,idebate,Human Cloning has to be banned
90,668,10,0,0,3.0,0.0,0.0,1.0,10,90,idebate,Human Cloning has to be banned
90,673,0,9,1,0.0,2.7,0.3,0.73,10,90,idebate,Human Cloning has to be banned
90,675,2,8,0,0.6,2.4,0.0,0.52,10,90,idebate,Human Cloning has to be banned
90,674,0,8,2,0.0,2.4,0.6,0.52,10,90,idebate,Human Cloning has to be banned
91,677,8,0,0,3.0,0.0,0.0,1.0,8,91,idebate,Israel should recognise the Palestinian right of return
91,678,8,0,0,3.0,0.0,0.0,1.0,8,91,idebate,Israel should recognise the Palestinian right of return
91,679,0,7,1,0.0,2.625,0.375,0.671875,8,91,idebate,Israel should recognise the Palestinian right of return
91,681,0,7,1,0.0,2.625,0.375,0.671875,8,91,idebate,Israel should recognise the Palestinian right of return
91,676,7,1,0,2.625,0.375,0.0,0.671875,8,91,idebate,Israel should recognise the Palestinian right of return
92,685,0,8,0,0.0,3.0,0.0,1.0,8,92,idebate,Sexual orientation should be considered grounds for asylum
92,683,8,0,0,3.0,0.0,0.0,1.0,8,92,idebate,Sexual orientation should be considered grounds for asylum
92,682,7,1,0,2.625,0.375,0.0,0.671875,8,92,idebate,Sexual orientation should be considered grounds for asylum
92,684,7,0,1,2.625,0.0,0.375,0.671875,8,92,idebate,Sexual orientation should be considered grounds for asylum
92,687,1,7,0,0.375,2.625,0.0,0.671875,8,92,idebate,Sexual orientation should be considered grounds for asylum
93,693,6,0,0,3.0,0.0,0.0,1.0,6,93,idebate,Prostitution has to be legalised
93,697,0,6,0,0.0,3.0,0.0,1.0,6,93,idebate,Prostitution has to be legalised
93,690,6,0,0,3.0,0.0,0.0,1.0,6,93,idebate,Prostitution has to be legalised
93,692,6,0,0,3.0,0.0,0.0,1.0,6,93,idebate,Prostitution has to be legalised
93,695,0,5,1,0.0,2.5,0.5,0.5833333333,6,93,idebate,Prostitution has to be legalised
93,696,0,5,1,0.0,2.5,0.5,0.5833333333,6,93,idebate,Prostitution has to be legalised
93,691,5,0,1,2.5,0.0,0.5,0.5833333333,6,93,idebate,Prostitution has to be legalised
94,698,0,0,6,0.0,0.0,3.0,1.0,6,94,idebate,The right to asylum should not be absolute
94,703,0,1,5,0.0,0.5,2.5,0.5833333333,6,94,idebate,The right to asylum should not be absolute
95,707,6,0,0,3.0,0.0,0.0,1.0,6,95,idebate,Anti-Social Behaviour Orders (UK) must be scraped
95,705,6,0,0,3.0,0.0,0.0,1.0,6,95,idebate,Anti-Social Behaviour Orders (UK) must be scraped
95,706,6,0,0,3.0,0.0,0.0,1.0,6,95,idebate,Anti-Social Behaviour Orders (UK) must be scraped
95,708,0,0,6,0.0,0.0,3.0,1.0,6,95,idebate,Anti-Social Behaviour Orders (UK) must be scraped
95,704,5,0,1,2.5,0.0,0.5,0.5833333333,6,95,idebate,Anti-Social Behaviour Orders (UK) must be scraped
95,709,0,1,5,0.0,0.5,2.5,0.5833333333,6,95,idebate,Anti-Social Behaviour Orders (UK) must be scraped
96,714,5,0,0,3.0,0.0,0.0,1.0,5,96,idebate,Positive discrimination has to be used to increase diversity in university
96,717,0,5,0,0.0,3.0,0.0,1.0,5,96,idebate,Positive discrimination has to be used to increase diversity in university
96,716,0,5,0,0.0,3.0,0.0,1.0,5,96,idebate,Positive discrimination has to be used to increase diversity in university
96,711,4,1,0,2.4,0.6,0.0,0.52,5,96,idebate,Positive discrimination has to be used to increase diversity in university
96,715,1,4,0,0.6,2.4,0.0,0.52,5,96,idebate,Positive discrimination has to be used to increase diversity in university
96,713,4,1,0,2.4,0.6,0.0,0.52,5,96,idebate,Positive discrimination has to be used to increase diversity in university
98,726,5,0,0,3.0,0.0,0.0,1.0,5,98,idebate,An amnesty to illegal immigrants has to be granted
98,728,0,5,0,0.0,3.0,0.0,1.0,5,98,idebate,An amnesty to illegal immigrants has to be granted
98,729,0,5,0,0.0,3.0,0.0,1.0,5,98,idebate,An amnesty to illegal immigrants has to be granted
98,727,5,0,0,3.0,0.0,0.0,1.0,5,98,idebate,An amnesty to illegal immigrants has to be granted
98,730,1,4,0,0.6,2.4,0.0,0.52,5,98,idebate,An amnesty to illegal immigrants has to be granted
98,725,4,1,0,2.4,0.6,0.0,0.52,5,98,idebate,An amnesty to illegal immigrants has to be granted
99,737,0,6,0,0.0,3.0,0.0,1.0,6,99,idebate,The sale of children’s toys as part of fast food meals must be prohobited.
99,735,0,6,0,0.0,3.0,0.0,1.0,6,99,idebate,The sale of children’s toys as part of fast food meals must be prohobited.
99,731,5,0,1,2.5,0.0,0.5,0.5833333333,6,99,idebate,The sale of children’s toys as part of fast food meals must be prohobited.
99,736,0,5,1,0.0,2.5,0.5,0.5833333333,6,99,idebate,The sale of children’s toys as part of fast food meals must be prohobited.
100,745,0,6,0,0.0,3.0,0.0,1.0,6,100,idebate,Nations of the world should increase protection of the economic and social rights of migrants
100,746,0,6,0,0.0,3.0,0.0,1.0,6,100,idebate,Nations of the world should increase protection of the economic and social rights of migrants
100,742,6,0,0,3.0,0.0,0.0,1.0,6,100,idebate,Nations of the world should increase protection of the economic and social rights of migrants
100,747,0,6,0,0.0,3.0,0.0,1.0,6,100,idebate,Nations of the world should increase protection of the economic and social rights of migrants
100,741,5,0,1,2.5,0.0,0.5,0.5833333333,6,100,idebate,Nations of the world should increase protection of the economic and social rights of migrants
100,738,5,0,1,2.5,0.0,0.5,0.5833333333,6,100,idebate,Nations of the world should increase protection of the economic and social rights of migrants
100,739,5,0,1,2.5,0.0,0.5,0.5833333333,6,100,idebate,Nations of the world should increase protection of the economic and social rights of migrants
100,740,5,0,1,2.5,0.0,0.5,0.5833333333,6,100,idebate,Nations of the world should increase protection of the economic and social rights of migrants
101,751,6,0,0,3.0,0.0,0.0,1.0,6,101,idebate,Children in developing countries should be sponsored
101,749,6,0,0,3.0,0.0,0.0,1.0,6,101,idebate,Children in developing countries should be sponsored
101,752,0,6,0,0.0,3.0,0.0,1.0,6,101,idebate,Children in developing countries should be sponsored
101,748,6,0,0,3.0,0.0,0.0,1.0,6,101,idebate,Children in developing countries should be sponsored
101,750,6,0,0,3.0,0.0,0.0,1.0,6,101,idebate,Children in developing countries should be sponsored
102,762,0,5,0,0.0,3.0,0.0,1.0,5,102,idebate,You should never have children
102,756,5,0,0,3.0,0.0,0.0,1.0,5,102,idebate,You should never have children
102,758,5,0,0,3.0,0.0,0.0,1.0,5,102,idebate,You should never have children
102,764,0,5,0,0.0,3.0,0.0,1.0,5,102,idebate,You should never have children
102,763,0,5,0,0.0,3.0,0.0,1.0,5,102,idebate,You should never have children
102,761,0,5,0,0.0,3.0,0.0,1.0,5,102,idebate,You should never have children
102,755,5,0,0,3.0,0.0,0.0,1.0,5,102,idebate,You should never have children
102,759,4,1,0,2.4,0.6,0.0,0.52,5,102,idebate,You should never have children
102,760,4,0,1,2.4,0.0,0.6,0.52,5,102,idebate,You should never have children
102,757,4,1,0,2.4,0.6,0.0,0.52,5,102,idebate,You should never have children
103,765,4,0,0,3.0,0.0,0.0,1.0,4,103,idebate,Housewives should be paid for their work
103,766,4,0,0,3.0,0.0,0.0,1.0,4,103,idebate,Housewives should be paid for their work
103,767,4,0,0,3.0,0.0,0.0,1.0,4,103,idebate,Housewives should be paid for their work
103,770,0,4,0,0.0,3.0,0.0,1.0,4,103,idebate,Housewives should be paid for their work
103,769,0,4,0,0.0,3.0,0.0,1.0,4,103,idebate,Housewives should be paid for their work
103,768,0,3,1,0.0,2.25,0.75,0.4375,4,103,idebate,Housewives should be paid for their work
104,774,0,4,0,0.0,3.0,0.0,1.0,4,104,idebate,The USA's social security schemes should be privatized
104,771,3,1,0,2.25,0.75,0.0,0.4375,4,104,idebate,The USA's social security schemes should be privatized
104,772,3,1,0,2.25,0.75,0.0,0.4375,4,104,idebate,The USA's social security schemes should be privatized
104,776,0,3,1,0.0,2.25,0.75,0.4375,4,104,idebate,The USA's social security schemes should be privatized
104,775,1,3,0,0.75,2.25,0.0,0.4375,4,104,idebate,The USA's social security schemes should be privatized
104,773,3,0,1,2.25,0.0,0.75,0.4375,4,104,idebate,The USA's social security schemes should be privatized
105,779,4,0,0,3.0,0.0,0.0,1.0,4,105,idebate,Security profiling at airports is justified
105,777,4,0,0,3.0,0.0,0.0,1.0,4,105,idebate,Security profiling at airports is justified
105,782,0,4,0,0.0,3.0,0.0,1.0,4,105,idebate,Security profiling at airports is justified
105,778,4,0,0,3.0,0.0,0.0,1.0,4,105,idebate,Security profiling at airports is justified
105,781,0,4,0,0.0,3.0,0.0,1.0,4,105,idebate,Security profiling at airports is justified
105,780,0,4,0,0.0,3.0,0.0,1.0,4,105,idebate,Security profiling at airports is justified
106,784,6,0,0,3.0,0.0,0.0,1.0,6,106,idebate,Cohabiting couples who wish to end their relationships should be allowed to request that the courts supervise the division of their property
106,785,0,6,0,0.0,3.0,0.0,1.0,6,106,idebate,Cohabiting couples who wish to end their relationships should be allowed to request that the courts supervise the division of their property
106,786,1,5,0,0.5,2.5,0.0,0.5833333333,6,106,idebate,Cohabiting couples who wish to end their relationships should be allowed to request that the courts supervise the division of their property
107,789,4,0,0,3.0,0.0,0.0,1.0,4,107,idebate,Hate crime 'enhancements' are unjust
107,791,4,0,0,3.0,0.0,0.0,1.0,4,107,idebate,Hate crime 'enhancements' are unjust
107,793,0,3,1,0.0,2.25,0.75,0.4375,4,107,idebate,Hate crime 'enhancements' are unjust
107,794,1,3,0,0.75,2.25,0.0,0.4375,4,107,idebate,Hate crime 'enhancements' are unjust
107,790,3,1,0,2.25,0.75,0.0,0.4375,4,107,idebate,Hate crime 'enhancements' are unjust
107,792,3,1,0,2.25,0.75,0.0,0.4375,4,107,idebate,Hate crime 'enhancements' are unjust
108,801,0,4,0,0.0,3.0,0.0,1.0,4,108,idebate,The age of consent laws should be lowered
108,795,3,1,0,2.25,0.75,0.0,0.4375,4,108,idebate,The age of consent laws should be lowered
108,800,1,3,0,0.75,2.25,0.0,0.4375,4,108,idebate,The age of consent laws should be lowered
108,799,0,3,1,0.0,2.25,0.75,0.4375,4,108,idebate,The age of consent laws should be lowered
108,798,3,1,0,2.25,0.75,0.0,0.4375,4,108,idebate,The age of consent laws should be lowered
109,805,6,0,0,3.0,0.0,0.0,1.0,6,109,idebate,Partial birth abortions should be banned
109,804,6,0,0,3.0,0.0,0.0,1.0,6,109,idebate,Partial birth abortions should be banned
109,806,0,5,1,0.0,2.5,0.5,0.5833333333,6,109,idebate,Partial birth abortions should be banned
109,808,1,5,0,0.5,2.5,0.0,0.5833333333,6,109,idebate,Partial birth abortions should be banned
110,814,0,5,0,0.0,3.0,0.0,1.0,5,110,idebate,Marriage is an outdated institution
110,813,5,0,0,3.0,0.0,0.0,1.0,5,110,idebate,Marriage is an outdated institution
110,809,4,0,1,2.4,0.0,0.6,0.52,5,110,idebate,Marriage is an outdated institution
110,815,1,4,0,0.6,2.4,0.0,0.52,5,110,idebate,Marriage is an outdated institution
110,817,0,4,1,0.0,2.4,0.6,0.52,5,110,idebate,Marriage is an outdated institution
110,816,1,4,0,0.6,2.4,0.0,0.52,5,110,idebate,Marriage is an outdated institution
110,818,1,4,0,0.6,2.4,0.0,0.52,5,110,idebate,Marriage is an outdated institution
110,810,4,0,1,2.4,0.0,0.6,0.52,5,110,idebate,Marriage is an outdated institution
114,843,0,7,0,0.0,3.0,0.0,1.0,7,114,idebate,Parents should be allowed to genetically screen foetuses for heritable diseases
114,842,6,1,0,2.5714285709999998,0.42857142859999997,0.0,0.6326530612,7,114,idebate,Parents should be allowed to genetically screen foetuses for heritable diseases
114,841,6,1,0,2.5714285709999998,0.42857142859999997,0.0,0.6326530612,7,114,idebate,Parents should be allowed to genetically screen foetuses for heritable diseases
115,852,0,7,0,0.0,3.0,0.0,1.0,7,115,idebate,Hate speech on campus has to censored
115,854,1,6,0,0.42857142859999997,2.5714285709999998,0.0,0.6326530612,7,115,idebate,Hate speech on campus has to censored
116,857,7,0,0,3.0,0.0,0.0,1.0,7,116,idebate,Parents should be able to choose the sex of their children
116,861,1,6,0,0.42857142859999997,2.5714285709999998,0.0,0.6326530612,7,116,idebate,Parents should be able to choose the sex of their children
116,858,6,1,0,2.5714285709999998,0.42857142859999997,0.0,0.6326530612,7,116,idebate,Parents should be able to choose the sex of their children
119,882,0,5,0,0.0,3.0,0.0,1.0,5,119,idebate,All illegal immigrants must be repatriated
119,883,0,5,0,0.0,3.0,0.0,1.0,5,119,idebate,All illegal immigrants must be repatriated
119,876,4,0,1,2.4,0.0,0.6,0.52,5,119,idebate,All illegal immigrants must be repatriated
119,879,4,1,0,2.4,0.6,0.0,0.52,5,119,idebate,All illegal immigrants must be repatriated
122,903,0,5,0,0.0,3.0,0.0,1.0,5,122,idebate,Gabon hosting the Africa Cup of Nations was a good thing
122,900,4,1,0,2.4,0.6,0.0,0.52,5,122,idebate,Gabon hosting the Africa Cup of Nations was a good thing
122,898,4,1,0,2.4,0.6,0.0,0.52,5,122,idebate,Gabon hosting the Africa Cup of Nations was a good thing
123,905,6,0,0,3.0,0.0,0.0,1.0,6,123,idebate,Restrictions must be imposed on overseas players in football
